dnn
227,2,wrong
228,0,ok
229,0,ok
230,2,wrong
231,0,ok
232,2,wrong
233,0,ok
234,2,wrong
235,2,wrong
236,0,ok
237,2,ok
238,2,ok
239,0,ok
240,0,ok
241,2,wrong
242,0,wrong
243,2,ok
244,0,wrong
245,0,wrong
246,0,ok
247,0,ok
248,0,wrong
249,0,wrong
250,0,wrong
251,2,wrong
252,0,wrong
253,0,ok
254,0,ok
255,2,wrong
256,2,ok
257,2,wrong
258,0,ok
259,2,ok
260,0,wrong
261,0,wrong
262,2,ok
263,0,wrong
264,0,ok
265,2,ok
266,0,ok
267,0,ok
268,0,wrong
269,2,ok
270,2,ok
271,2,ok
272,2,ok
273,0,ok
274,2,wrong
275,0,wrong
276,0,wrong
277,2,wrong
278,0,ok
279,2,ok
280,0,wrong
281,2,ok
282,2,ok
283,2,ok
284,2,ok
285,2,ok
286,0,wrong
287,0,wrong
288,2,wrong
289,0,ok
290,2,wrong
291,0,ok
292,0,ok
293,2,wrong
294,2,ok
295,0,ok
296,0,ok
297,2,wrong
298,0,ok
299,0,wrong
300,0,wrong
301,2,ok
302,0,ok
303,2,ok
304,0,wrong
305,0,ok
306,2,ok
307,0,ok
308,2,wrong
309,2,ok
310,0,ok
311,2,ok
312,2,ok
313,2,ok
314,2,ok
315,2,ok
316,0,ok
317,2,wrong
318,2,ok
319,2,ok
320,0,wrong
321,2,ok
322,0,wrong
323,0,wrong
324,2,ok
325,0,wrong
326,0,wrong
327,2,ok
328,2,ok
329,0,ok
330,0,ok
331,2,ok
332,2,ok
333,2,ok
334,0,wrong
335,2,ok
336,2,wrong
337,2,ok
338,2,ok
339,0,ok
340,2,ok
341,2,ok
342,2,ok
343,2,ok
344,2,ok
345,2,ok
346,0,wrong
347,2,ok
348,2,ok
349,2,ok
350,0,wrong
351,0,ok
352,0,ok
353,2,wrong
354,0,ok
355,2,ok
356,0,ok
357,0,ok
358,0,ok
359,2,ok
360,2,ok
361,2,ok
362,0,wrong
363,0,ok
364,0,ok
365,2,ok
366,2,ok
367,2,ok
368,2,ok
369,0,wrong
370,2,ok
371,2,ok
372,0,wrong
373,2,wrong
374,2,wrong
375,2,wrong
376,0,wrong
377,0,ok
378,0,wrong
379,2,ok
380,0,ok
381,2,ok
382,0,wrong
383,2,ok
384,2,ok
385,2,ok
386,2,wrong
387,0,wrong
388,0,ok
389,0,ok
390,2,ok
391,0,ok
392,0,wrong
393,0,ok
394,2,ok
395,2,ok
396,2,ok
397,0,ok
398,0,wrong
399,2,ok
400,0,wrong
401,2,ok
402,0,ok
403,2,ok
404,2,ok
405,2,ok
406,2,ok
407,0,ok
408,2,ok
409,0,ok
410,2,ok
411,0,ok
412,0,ok
413,2,ok
414,0,wrong
415,0,wrong
416,0,ok
417,2,wrong
418,0,ok
419,0,wrong
420,0,ok
421,0,ok
422,0,ok
423,0,wrong
424,0,wrong
425,2,ok
426,2,wrong
427,0,ok
428,0,ok
429,2,ok
430,0,ok
431,2,wrong
432,0,ok
433,0,wrong
434,0,ok
435,2,ok
436,2,wrong
437,0,wrong
438,0,wrong
439,2,ok
440,0,ok
441,2,wrong
442,0,ok
443,0,wrong
444,0,wrong
445,2,wrong
446,0,wrong
447,2,ok
448,0,ok
449,2,ok
450,0,ok
451,2,ok
452,0,ok
453,2,ok
454,0,wrong
455,0,ok
456,0,ok
457,2,ok
458,0,ok
459,0,wrong
460,0,wrong
461,2,wrong
462,0,wrong
463,0,wrong
464,0,ok
465,0,ok
466,2,ok
467,0,wrong
468,0,wrong
469,0,wrong
470,2,ok
471,0,wrong
472,0,wrong
473,0,ok
474,0,wrong
475,0,ok
476,2,wrong
477,0,ok
478,0,wrong
479,2,ok
480,2,ok
481,0,ok
482,0,wrong
483,0,wrong
484,0,ok
485,0,ok
486,2,ok
487,2,ok
488,2,wrong
489,2,ok
490,2,ok
491,2,wrong
492,2,ok
493,0,wrong
494,0,ok
495,2,wrong
496,2,wrong
497,0,ok
498,0,ok
499,2,ok
500,2,ok
501,2,wrong
502,0,ok
503,2,ok
504,2,ok
505,2,ok
506,2,ok
507,0,wrong
508,2,ok
509,0,wrong
510,0,wrong
511,0,ok
512,2,wrong
513,0,wrong
514,2,ok
515,0,wrong
516,2,ok
517,2,ok
518,2,ok
519,2,ok
520,0,ok
521,2,ok
522,2,ok
523,0,wrong
524,2,ok
525,2,ok
526,2,ok
527,0,ok
528,0,ok
529,2,ok
530,2,ok
531,2,ok
532,2,wrong
533,2,wrong
534,2,wrong
535,2,wrong
536,2,wrong
537,0,ok
538,2,wrong
539,2,wrong
540,2,wrong
541,2,wrong
542,2,wrong
543,2,wrong
544,2,wrong
545,2,wrong
546,2,wrong
547,2,wrong
548,2,wrong
549,2,wrong
550,2,wrong
551,2,wrong
552,2,wrong
553,2,wrong
554,2,ok
555,2,wrong
556,2,wrong
557,0,ok
558,2,wrong
559,2,wrong
560,2,wrong
561,2,wrong
562,2,wrong
563,2,wrong
564,0,ok
565,2,wrong
566,2,wrong
567,2,wrong
568,2,wrong
569,2,wrong
570,2,wrong
571,2,wrong
572,2,wrong
573,2,wrong
574,0,ok
575,2,wrong
576,2,wrong
577,2,wrong
578,2,wrong
579,2,wrong
580,2,wrong
581,2,wrong
582,2,wrong
583,2,wrong
584,2,ok
585,2,ok
586,2,ok
587,2,ok
588,2,ok
589,2,ok
590,2,ok
591,2,ok
592,2,ok
593,2,ok
594,2,ok
595,2,ok
596,2,ok
597,2,ok
598,2,ok
599,2,ok
600,2,ok
601,2,ok
602,2,wrong
603,2,ok
604,2,ok
605,2,ok
606,2,ok
607,2,ok
608,2,ok
609,2,ok
610,2,ok
611,2,ok
612,2,ok
613,2,ok
614,2,ok
615,2,ok
616,2,ok
617,2,ok
618,2,ok
619,2,ok
620,2,ok
621,2,ok
622,2,ok
623,2,ok
624,2,ok
625,2,ok
626,2,ok
627,2,ok
628,2,ok
629,2,ok
630,2,ok
631,2,ok
632,2,ok
633,2,wrong
634,2,wrong
635,2,wrong
636,2,wrong
637,2,ok
638,2,ok
639,2,ok
640,2,ok
641,2,ok
642,2,ok
643,2,ok
644,2,ok
645,2,ok
646,2,ok
647,2,ok
648,2,ok
649,2,ok
650,2,ok
651,2,ok
652,2,ok
653,2,ok
654,2,ok
655,2,ok
656,2,ok
657,2,ok
658,2,ok
659,2,ok
660,2,ok
661,0,wrong
662,2,ok
663,2,ok
664,2,ok
665,2,ok
666,2,ok
667,2,ok
668,2,ok
669,2,ok
670,2,ok
671,2,ok
672,2,ok
673,2,ok
674,2,ok
675,2,ok
676,2,ok
677,2,ok
678,2,ok
679,2,ok
680,2,ok
681,2,ok
682,2,ok
683,2,ok
684,2,ok
685,2,ok
686,2,ok
687,2,ok
688,2,ok
689,2,ok
690,2,ok
691,2,ok
692,2,ok
693,2,ok
694,2,ok
695,2,ok
696,2,ok
697,2,ok
698,2,ok
699,2,ok
700,2,ok
701,2,ok
702,2,ok
703,2,ok
704,2,ok
705,2,ok
706,2,ok
707,2,ok
708,2,ok
709,2,ok
710,2,ok
711,2,ok
712,2,ok
713,2,ok
714,2,ok
715,2,ok
716,2,ok
717,2,ok
718,2,ok
719,2,ok
720,2,ok
721,2,ok
722,2,ok
723,2,ok
724,2,ok
725,2,ok
726,2,ok
727,2,ok
728,2,ok
729,2,ok
730,2,ok
731,2,ok
732,2,ok
733,2,ok
734,2,ok
735,2,ok
736,2,ok
737,2,ok
738,2,ok
739,2,ok
740,2,ok
741,2,ok
742,2,ok
743,2,ok
744,2,ok
745,2,ok
746,2,ok
747,2,ok
748,2,ok
749,2,ok
750,2,ok
751,2,ok
752,2,ok
753,2,ok
754,2,ok
755,2,ok
756,2,ok
757,2,ok
758,2,ok
759,2,ok
760,2,ok
761,2,ok
762,2,ok
763,2,ok
764,2,ok
765,2,ok
766,2,ok
767,2,ok
768,2,ok
769,2,ok
770,2,ok
771,2,ok
772,2,ok
773,2,ok
774,2,ok
775,2,ok
776,2,ok
777,2,ok
778,2,ok
779,2,ok
780,2,ok
781,2,ok
782,2,ok
783,2,ok
784,2,ok
785,2,ok
786,2,ok
787,2,ok
788,2,ok
789,2,ok
790,2,ok
791,2,ok
792,2,ok
793,2,ok
794,2,ok
795,2,ok
796,2,ok
797,2,ok
798,2,ok
799,2,ok
800,2,ok
801,2,ok
802,2,ok
803,2,ok
804,2,ok
805,2,ok
806,2,ok
807,2,ok
808,2,ok
809,2,ok
810,2,ok
811,2,ok
812,2,ok
813,2,ok
814,2,ok
815,2,ok
816,2,ok
817,2,ok
818,2,ok
819,2,ok
820,2,ok
821,2,ok
822,2,ok
823,2,ok
824,2,ok
825,2,ok
826,2,ok
827,2,ok
828,2,ok
829,2,ok
830,2,ok
831,2,ok
832,2,ok
833,2,ok
834,2,ok
835,2,ok
836,2,ok
837,2,ok
838,2,ok
839,2,ok
840,2,ok
841,2,ok
842,2,ok
843,2,ok
844,2,ok
845,2,ok
846,2,ok
847,2,ok
848,2,ok
849,2,ok
850,2,ok
851,2,ok
852,2,ok
853,2,ok
854,2,ok
855,2,ok
856,2,ok
857,2,ok
858,2,ok
859,2,ok
860,2,ok
861,2,ok
862,2,ok
863,2,ok
864,2,ok
865,2,ok
866,2,ok
867,2,ok
868,2,ok
869,2,ok
870,2,ok
871,2,ok
872,2,ok
873,2,ok
874,2,ok
875,2,ok
876,2,ok
877,2,ok
878,2,ok
879,2,ok
880,2,ok
881,2,ok
882,2,ok
883,2,ok
884,2,ok
885,2,ok
886,2,ok
887,2,ok
888,0,ok
889,2,ok
890,2,ok
891,2,ok
892,2,ok
893,2,ok
894,2,ok
895,0,wrong
896,2,ok
897,2,ok
898,2,ok
899,2,ok
900,2,ok
901,2,ok
902,2,ok
903,2,ok
904,2,ok
905,2,ok
906,2,ok
907,2,ok
908,2,ok
909,2,ok
910,2,ok
911,2,ok
912,2,ok
913,2,ok
914,2,ok
915,2,ok
916,2,ok
917,2,ok
918,2,ok
919,2,ok
920,2,ok
921,2,ok
922,2,ok
923,2,ok
924,2,ok
925,2,ok
926,2,ok
927,2,ok
928,2,ok
929,2,ok
930,2,ok
931,2,ok
932,2,ok
933,2,ok
934,2,ok
935,2,ok
936,2,ok
937,2,ok
938,2,ok
939,2,ok
940,2,ok
941,2,ok
942,2,ok
943,2,ok
944,2,ok
945,2,ok
946,2,ok
947,2,ok
948,2,ok
949,2,ok
950,2,ok
951,2,ok
952,2,ok
953,2,ok
954,2,ok
955,0,wrong
956,2,ok
957,2,ok
958,2,ok
959,2,ok
960,2,ok
961,2,ok
962,2,ok
963,2,ok
964,2,ok
965,2,ok
966,2,ok
967,2,ok
968,2,ok
969,2,ok
970,2,ok
971,2,ok
972,2,ok
973,2,ok
974,2,ok
975,2,ok
976,2,ok
977,2,ok
978,2,ok
979,2,ok
980,2,ok
981,2,ok
982,2,ok
983,2,ok
984,2,ok
985,2,ok
986,2,ok
987,2,ok
988,2,ok
989,2,ok
990,2,ok
991,2,ok
992,2,ok
993,2,ok
994,2,ok
995,2,ok
996,2,ok
997,2,ok
998,2,ok
999,2,ok
1000,2,ok
1001,2,ok
1002,2,ok
1003,2,ok
1004,2,ok
1005,2,ok
1006,2,ok
1007,2,ok
1008,2,ok
1009,2,ok
1010,2,ok
1011,2,ok
1012,2,ok
1013,2,ok
1014,2,ok
1015,2,ok
1016,2,ok
1017,2,ok
1018,2,ok
1019,2,ok
1020,2,ok
1021,2,ok
1022,2,ok
1023,2,ok
1024,2,ok
1025,2,ok
1026,2,ok
1027,2,ok
1028,2,ok
1029,2,ok
1030,2,ok
1031,2,ok
1032,2,ok
1033,2,ok
1034,2,ok
1035,2,ok
1036,2,ok
1037,2,ok
1038,2,ok
1039,2,ok
1040,2,ok
1041,2,ok
1042,2,ok
1043,2,ok
1044,2,ok
1045,2,ok
1046,2,ok
1047,2,ok
1048,2,ok
1049,2,ok
1050,2,ok
1051,2,ok
1052,2,ok
1053,2,ok
1054,2,ok
1055,2,ok
1056,2,ok
1057,2,ok
1058,2,ok
1059,2,ok
1060,2,ok
1061,2,ok
1062,2,ok
1063,2,ok
1064,2,ok
1065,2,ok
1066,2,ok
1067,2,ok
1068,2,ok
1069,2,ok
1070,2,ok
1071,2,ok
1072,2,ok
1073,2,ok
1074,2,ok
1075,2,ok
1076,2,ok
1077,2,ok
1078,2,ok
1079,2,ok
1080,0,wrong
1081,2,ok
1082,2,ok
1083,2,ok
1084,2,ok
1085,2,ok
1086,2,ok
1087,2,ok
1088,2,ok
1089,2,ok
1090,2,ok
1091,2,ok
1092,2,ok
1093,2,ok
1094,2,ok
1095,2,ok
1096,2,ok
1097,2,ok
1098,2,ok
1099,2,ok
1100,2,ok
1101,2,ok
1102,2,ok
1103,2,ok
1104,2,ok
1105,2,ok
1106,2,ok
1107,2,ok
1108,2,ok
1109,2,ok
1110,2,ok
1111,2,ok
1112,2,ok
1113,2,ok
1114,2,ok
1115,2,ok
1116,0,wrong
1117,2,ok
1118,2,ok
1119,2,ok
1120,2,ok
1121,2,ok
1122,2,ok
1123,2,ok
1124,2,ok
1125,2,ok
1126,2,ok
1127,2,ok
1128,2,ok
1129,2,ok
1130,2,ok
1131,2,ok
1132,2,ok
1133,2,ok
1134,2,ok
1135,0,wrong
1136,2,ok
1137,2,ok
1138,2,ok
1139,2,ok
1140,2,ok
1141,0,wrong
1142,2,ok
1143,2,ok
1144,2,ok
1145,2,ok
1146,2,ok
1147,2,ok
1148,2,ok
1149,2,ok
1150,2,ok
1151,2,ok
1152,2,ok
1153,2,ok
1154,2,ok
1155,2,ok
1156,2,ok
1157,2,ok
1158,2,ok
1159,2,ok
1160,2,ok
1161,2,ok
1162,2,ok
1163,2,ok
1164,2,ok
1165,2,ok
1166,2,ok
1167,2,ok
1168,2,ok
1169,2,ok
1170,2,ok
1171,2,ok
1172,2,ok
1173,2,ok
1174,2,ok
1175,2,ok
1176,2,ok
1177,2,ok
1178,2,ok
1179,2,ok
1180,2,ok
1181,0,wrong
1182,2,ok
1183,2,ok
1184,2,ok
1185,2,ok
1186,2,ok
1187,2,ok
1188,2,ok
1189,2,ok
1190,2,ok
1191,2,ok
1192,2,ok
1193,2,ok
1194,2,ok
1195,2,ok
1196,2,ok
1197,2,ok
1198,2,ok
1199,2,ok
1200,2,ok
1201,2,ok
1202,2,ok
1203,2,ok
1204,2,ok
1205,2,ok
1206,2,ok
1207,2,ok
1208,0,wrong
1209,2,ok
1210,2,ok
1211,2,ok
1212,2,ok
1213,0,wrong
1214,2,ok
1215,2,ok
1216,2,ok
1217,2,ok
1218,2,ok
1219,2,ok
1220,2,ok
1221,2,ok
1222,2,ok
1223,2,ok
1224,2,ok
1225,2,ok
1226,2,ok
1227,2,ok
1228,2,ok
1229,2,ok
1230,2,ok
1231,2,ok
1232,2,ok
1233,2,ok
1234,2,ok
1235,2,ok
1236,2,ok
1237,2,ok
1238,2,ok
1239,2,ok
1240,2,ok
1241,2,ok
1242,2,ok
1243,2,ok
1244,2,ok
1245,2,ok
1246,2,ok
1247,2,ok
1248,2,ok
1249,2,ok
1250,2,ok
1251,2,ok
1252,0,wrong
1253,2,ok
1254,2,ok
1255,2,ok
1256,2,ok
1257,2,ok
1258,2,ok
1259,2,ok
1260,2,ok
1261,2,ok
1262,2,ok
1263,2,ok
1264,2,ok
1265,2,ok
1266,2,ok
1267,2,ok
1268,2,ok
1269,2,ok
1270,2,ok
1271,2,ok
1272,2,ok
1273,2,ok
1274,2,ok
1275,2,ok
1276,2,ok
1277,2,ok
1278,2,ok
1279,2,ok
1280,2,ok
1281,2,ok
1282,2,ok
1283,2,ok
1284,2,ok
1285,2,ok
1286,2,ok
1287,2,ok
1288,2,ok
1289,2,ok
1290,2,ok
1291,2,ok
1292,2,ok
1293,2,ok
1294,2,ok
1295,2,ok
1296,2,ok
1297,2,ok
1298,2,ok
1299,2,ok
1300,2,ok
1301,2,ok
1302,2,ok
1303,2,ok
1304,2,ok
1305,2,ok
1306,2,ok
1307,2,ok
1308,2,ok
1309,2,ok
1310,2,ok
1311,2,ok
1312,2,ok
1313,2,ok
1314,2,ok
1315,2,ok
1316,2,wrong
1317,2,ok
1318,2,ok
1319,2,ok
1320,2,ok
1321,2,ok
1322,2,ok
1323,2,ok
1324,2,ok
1325,2,ok
1326,2,ok
1327,2,ok
1328,2,ok
1329,2,ok
1330,2,ok
1331,2,ok
1332,2,ok
1333,2,ok
1334,2,ok
1335,0,wrong
1336,2,ok
1337,2,ok
1338,2,ok
1339,2,ok
1340,2,ok
1341,0,wrong
1342,2,ok
1343,2,ok
1344,2,ok
1345,2,ok
1346,2,ok
1347,2,ok
1348,2,ok
1349,2,ok
1350,2,ok
1351,2,ok
1352,2,ok
1353,2,ok
1354,2,ok
1355,2,ok
1356,2,ok
1357,2,ok
1358,2,ok
1359,2,ok
1360,2,ok
1361,2,ok
1362,2,ok
1363,2,ok
1364,2,ok
1365,2,ok
1366,2,ok
1367,2,ok
1368,2,ok
1369,2,ok
1370,2,ok
1371,2,ok
1372,2,ok
1373,2,ok
1374,2,ok
1375,2,ok
1376,2,ok
1377,2,ok
1378,2,ok
1379,2,ok
1380,2,ok
1381,2,ok
1382,2,ok
1383,2,ok
1384,2,ok
1385,2,ok
1386,2,ok
1387,2,ok
1388,2,ok
1389,2,ok
1390,2,ok
1391,2,ok
1392,2,ok
1393,2,ok
1394,2,ok
1395,2,ok
1396,2,ok
1397,2,ok
1398,2,ok
1399,2,ok
1400,2,ok
1401,2,ok
1402,2,ok
1403,2,ok
1404,2,ok
1405,2,ok
1406,2,ok
1407,2,ok
1408,2,ok
1409,2,ok
1410,2,ok
1411,2,ok
1412,2,ok
1413,2,ok
1414,2,ok
1415,2,ok
1416,2,ok
1417,2,ok
1418,2,ok
1419,2,ok
1420,2,ok
1421,2,ok
1422,2,ok
1423,2,ok
1424,2,ok
1425,2,ok
1426,2,ok
1427,0,wrong
1428,2,ok
1429,2,ok
1430,2,ok
1431,2,ok
1432,2,ok
1433,2,ok
1434,2,ok
1435,2,ok
1436,2,ok
1437,2,ok
1438,2,ok
1439,2,ok
1440,2,ok
1441,2,ok
1442,2,ok
1443,2,ok
1444,2,ok
1445,2,ok
1446,2,ok
1447,2,ok
1448,2,ok
1449,2,ok
1450,2,ok
1451,2,ok
1452,2,ok
1453,2,ok
1454,2,ok
1455,2,ok
1456,2,ok
1457,2,ok
1458,2,ok
1459,2,ok
1460,2,ok
1461,2,ok
1462,2,ok
1463,2,ok
1464,2,ok
1465,2,ok
1466,2,ok
1467,2,ok
1468,2,ok
1469,2,ok
1470,2,ok
1471,2,ok
1472,2,ok
1473,2,ok
1474,2,ok
1475,2,ok
1476,2,ok
1477,2,ok
1478,2,ok
1479,2,ok
1480,2,wrong
1481,2,wrong
1482,0,ok
1483,2,wrong
1484,2,wrong
1485,2,wrong
1486,2,wrong
1487,0,ok
1488,2,wrong
1489,2,wrong
1490,2,wrong
1491,2,ok
1492,0,ok
1493,2,wrong
1494,2,wrong
1495,2,ok
1496,2,ok
1497,2,ok
1498,2,ok
1499,2,ok
1500,2,ok
1501,2,wrong
1502,2,ok
1503,2,ok
1504,2,ok
1505,0,wrong
1506,2,ok
1507,2,ok
1508,2,ok
1509,2,ok
1510,2,ok
1511,2,ok
1512,2,ok
1513,2,ok
1514,2,ok
1515,2,ok
1516,2,ok
1517,2,ok
1518,2,ok
1519,2,ok
1520,2,ok
1521,2,ok
1522,2,ok
1523,2,ok
1524,2,ok
1525,2,ok
1526,2,ok
1527,2,ok
1528,2,ok
1529,2,ok
1530,2,ok
1531,2,ok
1532,2,ok
1533,2,ok
1534,2,ok
1535,2,ok
1536,2,ok
1537,2,ok
1538,2,ok
1539,2,ok
1540,2,ok
1541,2,ok
1542,2,ok
1543,2,ok
1544,2,ok
1545,2,ok
1546,2,ok
1547,2,ok
1548,2,ok
1549,2,ok
1550,2,ok
1551,2,ok
1552,2,ok
1553,2,ok
1554,2,ok
1555,2,ok
1556,2,ok
1557,2,ok
1558,2,ok
1559,2,ok
1560,2,ok
1561,2,ok
1562,2,ok
1563,2,ok
1564,2,ok
1565,2,ok
1566,2,ok
1567,2,ok
1568,2,ok
1569,2,ok
1570,2,ok
1571,2,ok
1572,2,ok
1573,2,ok
1574,2,ok
1575,2,ok
1576,2,ok
1577,2,ok
1578,2,ok
1579,2,ok
1580,2,ok
1581,2,ok
1582,2,ok
1583,2,ok
1584,2,ok
1585,2,ok
1586,2,ok
1587,2,ok
1588,2,ok
1589,2,ok
1590,2,ok
1591,2,ok
1592,2,ok
1593,2,ok
1594,2,ok
1595,2,ok
1596,2,ok
1597,2,ok
1598,2,ok
1599,2,ok
1600,2,ok
1601,2,ok
1602,2,ok
1603,2,ok
1604,2,ok
1605,2,ok
1606,2,ok
1607,2,ok
1608,2,ok
1609,2,ok
1610,2,ok
1611,2,ok
1612,2,ok
1613,2,ok
1614,2,ok
1615,2,ok
1616,2,ok
1617,2,ok
1618,2,ok
1619,2,ok
1620,2,ok
1621,2,ok
1622,0,wrong
1623,2,ok
1624,2,ok
1625,2,ok
1626,2,ok
1627,2,ok
1628,2,ok
1629,2,ok
1630,2,ok
1631,2,ok
1632,2,ok
1633,2,ok
1634,2,ok
1635,2,ok
1636,2,ok
1637,2,ok
1638,2,ok
1639,2,ok
1640,2,ok
1641,2,ok
1642,2,ok
1643,2,ok
1644,2,ok
1645,2,ok
1646,2,ok
1647,2,ok
1648,2,ok
1649,2,ok
1650,2,ok
1651,2,ok
1652,2,ok
1653,2,ok
1654,2,ok
1655,2,ok
1656,2,ok
1657,2,ok
1658,2,ok
1659,2,ok
1660,2,ok
1661,2,ok
1662,2,ok
1663,2,ok
1664,2,ok
1665,2,ok
1666,2,ok
1667,2,ok
1668,2,ok
1669,2,ok
1670,2,ok
1671,2,ok
1672,2,ok
1673,2,ok
1674,2,ok
1675,2,ok
1676,2,ok
1677,2,ok
1678,2,ok
1679,2,ok
1680,2,ok
1681,2,ok
1682,2,ok
1683,2,ok
1684,2,ok
1685,2,ok
1686,2,ok
1687,2,ok
1688,2,ok
1689,2,ok
1690,2,ok
1691,2,ok
1692,2,ok
1693,2,ok
1694,2,ok
1695,2,ok
1696,2,ok
1697,2,ok
1698,2,ok
1699,2,ok
1700,2,ok
1701,2,ok
1702,2,ok
1703,2,ok
1704,2,ok
1705,2,ok
1706,2,ok
1707,2,ok
1708,2,ok
1709,2,ok
1710,2,ok
1711,2,ok
1712,2,ok
1713,2,ok
1714,2,ok
1715,2,ok
1716,2,ok
1717,2,ok
1718,2,ok
1719,2,ok
1720,2,ok
1721,2,ok
1722,2,ok
1723,2,ok
1724,2,ok
1725,2,ok
1726,0,wrong
1727,2,ok
1728,2,ok
1729,2,ok
1730,2,ok
1731,2,ok
1732,2,ok
1733,2,ok
1734,2,ok
1735,2,ok
1736,2,ok
1737,2,ok
1738,2,ok
1739,2,ok
1740,2,ok
1741,2,ok
1742,2,ok
1743,2,ok
1744,2,ok
1745,2,ok
1746,2,ok
1747,2,ok
1748,2,ok
1749,2,ok
1750,2,ok
1751,2,ok
1752,2,ok
1753,2,ok
1754,2,ok
1755,2,ok
1756,2,ok
1757,2,ok
1758,2,ok
1759,2,ok
1760,2,ok
1761,2,ok
1762,2,ok
1763,2,ok
1764,2,ok
1765,2,ok
1766,2,ok
1767,0,wrong
1768,2,ok
1769,2,ok
1770,2,ok
1771,2,ok
1772,2,ok
1773,2,ok
1774,2,ok
1775,2,ok
1776,2,ok
1777,2,ok
1778,2,ok
1779,2,ok
1780,2,ok
1781,2,ok
1782,2,ok
1783,2,ok
1784,2,ok
1785,2,ok
1786,2,ok
1787,2,ok
1788,2,ok
1789,2,ok
1790,2,ok
1791,2,ok
1792,2,ok
1793,2,ok
1794,2,ok
1795,2,ok
1796,2,ok
1797,2,ok
1798,2,ok
1799,2,ok
1800,2,ok
1801,2,ok
1802,2,ok
1803,2,ok
1804,2,ok
1805,2,ok
1806,2,ok
1807,2,ok
1808,2,ok
1809,2,ok
1810,2,ok
1811,2,ok
1812,2,ok
1813,2,ok
1814,2,ok
1815,2,ok
1816,2,ok
1817,2,ok
1818,2,ok
1819,2,ok
1820,2,ok
1821,2,ok
1822,2,ok
1823,0,wrong
1824,2,ok
1825,2,ok
1826,2,ok
1827,2,ok
1828,2,ok
1829,2,ok
1830,2,ok
